league,season,date,home_team,away_team,odds_home,odds_draw,odds_away,control_score_10,chaos_score_10,likely_1x2,confidence,model_home_prob,model_draw_prob,model_away_prob,over25_signal,btts_signal,both_over,both_btts,data_warning,probability_profile,home_stats_n,away_stats_n,home_ppg,away_ppg,home_over25_rate,away_over25_rate,home_btts_rate,away_btts_rate,mode,matchday,cutoff_date,train_rows,test_group_size,model_name,model_trained_ok,model_error,recommended_market_type,recommended_market_subtype,recommended_market_read,recommendation_strength,risk_note,league_profile,league_adjusted_strength,league_profile_note,league_warning_flags,league_preferred_subtype,league_suppressed_subtype,market_tier,market_tier_score,market_tier_reason,market_tier_flags,actual_result,actual_home_goals,actual_away_goals,actual_total_goals,actual_over25,actual_under25,actual_under35,actual_btts,type_success,subtype_success,month,odds_bucket,ctrl_bucket,chaos_bucket,fav_side,season_phase
2. Bundesliga,2024,2024-11-09,FC Koln,Greuther Furth,1.38,5.0,7.0,6.61,5.27,Home,MEDIUM,0.5241,0.0047,0.4711,OVER likely,BTTS YES likely,True,True,False,,10,10,1.5,1.0,0.8,0.7,0.7,0.6,walk_forward,2024-11-09,2024-11-09,101,4,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,LOW,goals_signal_with_control_not_required,bundesliga2_goals_volatile,SUPPRESSED,2.Bundesliga combines goals and volatility. AVOID is the strongest subtype (86.7%). UNDER_35 is suppressed due to higher-scoring nature. BTTS_OVER acceptable cautiously; BOTH_OVER25_BTTS unreliable.,2.Bundesliga: UNDER_35/BOTH_OVER25_BTTS have poor evidence in this goals+volatile league.,"DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","UNDER_35, BOTH_OVER25_BTTS",HARD_NO_GO,5,Subtype BOTH_OVER25_BTTS has consistently poor walk-forward evidence across all leagues.,hard_nogo_subtype:BOTH_OVER25_BTTS,H,1.0,0.0,1.0,0,1,1,0,False,False,2024-11,heavy_fav (<=1.5),medium (5-7),medium (4-6),HOME_FAVORITE,early
2. Bundesliga,2024,2024-11-09,Darmstadt,Hertha,2.2,3.6,3.0,4.6,5.1,Away,LOW,0.1598,0.4106,0.4296,unclear,BTTS YES likely,False,True,False,,10,10,1.3,1.7,0.7,0.5,0.9,0.6,walk_forward,2024-11-09,2024-11-09,101,4,logistic_regression,True,,AVOID,AVOID_VOLATILE,model_market_disagreement_low_control,LOW,disagreement_plus_low_control,bundesliga2_goals_volatile,HIGH,2.Bundesliga combines goals and volatility. AVOID is the strongest subtype (86.7%). UNDER_35 is suppressed due to higher-scoring nature. BTTS_OVER acceptable cautiously; BOTH_OVER25_BTTS unreliable.,,"DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","UNDER_35, BOTH_OVER25_BTTS",B_TIER,70,"Adjusted strength HIGH, no warning, subtype not suppressed.",strength:HIGH,H,3.0,1.0,4.0,1,0,0,1,True,,2024-11,medium_fav (2.0-2.5),low (3-5),medium (4-6),HOME_FAVORITE,mid
2. Bundesliga,2024,2024-11-09,Magdeburg,Ulm,1.85,3.8,3.9,5.72,5.18,Away,MEDIUM,0.1824,0.0576,0.76,OVER likely,BTTS YES likely,False,False,False,,10,10,1.6,0.9,1.0,0.4,0.8,0.5,walk_forward,2024-11-09,2024-11-09,101,4,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,LOW,goals_signal_with_control_not_required,bundesliga2_goals_volatile,SUPPRESSED,2.Bundesliga combines goals and volatility. AVOID is the strongest subtype (86.7%). UNDER_35 is suppressed due to higher-scoring nature. BTTS_OVER acceptable cautiously; BOTH_OVER25_BTTS unreliable.,2.Bundesliga: UNDER_35/BOTH_OVER25_BTTS have poor evidence in this goals+volatile league.,"DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","UNDER_35, BOTH_OVER25_BTTS",HARD_NO_GO,5,Subtype BOTH_OVER25_BTTS has consistently poor walk-forward evidence across all leagues.,hard_nogo_subtype:BOTH_OVER25_BTTS,D,0.0,0.0,0.0,0,1,1,0,False,False,2024-11,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,mid
2. Bundesliga,2024,2024-11-09,Fortuna Dusseldorf,Paderborn,2.2,3.4,3.2,4.2,4.7,Draw,NO-CONFIDENCE,0.3648,0.377,0.2582,OVER likely,unclear,False,False,False,,10,10,1.7,1.7,0.6,0.7,0.4,0.6,walk_forward,2024-11-09,2024-11-09,101,4,logistic_regression,True,,BTTS_OVER,OVER_25,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,bundesliga2_goals_volatile,MEDIUM,2.Bundesliga combines goals and volatility. AVOID is the strongest subtype (86.7%). UNDER_35 is suppressed due to higher-scoring nature. BTTS_OVER acceptable cautiously; BOTH_OVER25_BTTS unreliable.,,"DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","UNDER_35, BOTH_OVER25_BTTS",B_TIER,45,"Adjusted strength MEDIUM, no warning, subtype not suppressed.",strength:MEDIUM,D,1.0,1.0,2.0,0,1,1,1,True,False,2024-11,medium_fav (2.0-2.5),low (3-5),medium (4-6),HOME_FAVORITE,mid
2. Bundesliga,2024,2024-11-10,Elversberg,Hannover,2.7,3.6,2.45,4.02,3.65,Draw,MEDIUM,0.081,0.916,0.003,unclear,unclear,False,False,False,,10,10,1.5,1.9,0.6,0.4,0.6,0.3,walk_forward,2024-11-10,2024-11-10,105,3,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_X2,away_or_draw_X2,MEDIUM,favorite_direction_but_control_below_hard_1x2,bundesliga2_goals_volatile,HIGH,2.Bundesliga combines goals and volatility. AVOID is the strongest subtype (86.7%). UNDER_35 is suppressed due to higher-scoring nature. BTTS_OVER acceptable cautiously; BOTH_OVER25_BTTS unreliable.,,"DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","UNDER_35, BOTH_OVER25_BTTS",A_TIER,93,"HIGH adjusted strength + preferred subtype (DOUBLE_CHANCE_X2) + clean signal (no warning, chaos within range).",high_strength | preferred_subtype:DOUBLE_CHANCE_X2 | chaos_low,H,3.0,1.0,4.0,1,0,0,1,False,False,2024-11,medium_fav (2.0-2.5),low (3-5),low (<4),AWAY_FAVORITE,mid
2. Bundesliga,2024,2024-11-10,Karlsruhe,Preußen Münster,1.67,4.0,4.75,6.04,4.85,Draw,LOW,0.2064,0.469,0.3246,unclear,BTTS YES likely,False,True,False,,10,10,1.6,1.0,0.7,0.5,0.7,0.6,walk_forward,2024-11-10,2024-11-10,105,3,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,bundesliga2_goals_volatile,MEDIUM,2.Bundesliga combines goals and volatility. AVOID is the strongest subtype (86.7%). UNDER_35 is suppressed due to higher-scoring nature. BTTS_OVER acceptable cautiously; BOTH_OVER25_BTTS unreliable.,,"DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","UNDER_35, BOTH_OVER25_BTTS",B_TIER,55,"Adjusted strength MEDIUM, no warning, subtype not suppressed.",strength:MEDIUM,D,1.0,1.0,2.0,0,1,1,1,True,True,2024-11,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,mid
2. Bundesliga,2024,2024-11-10,Schalke 04,Regensburg,1.57,4.2,5.25,5.77,3.87,Draw,MEDIUM,0.1816,0.8055,0.0129,OVER likely,unclear,False,False,False,,10,10,0.6,0.7,0.7,0.6,0.7,0.1,walk_forward,2024-11-10,2024-11-10,105,3,logistic_regression,True,,BTTS_OVER,OVER_25,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,bundesliga2_goals_volatile,MEDIUM,2.Bundesliga combines goals and volatility. AVOID is the strongest subtype (86.7%). UNDER_35 is suppressed due to higher-scoring nature. BTTS_OVER acceptable cautiously; BOTH_OVER25_BTTS unreliable.,,"DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","UNDER_35, BOTH_OVER25_BTTS",B_TIER,60,"Adjusted strength MEDIUM, no warning, subtype not suppressed.",strength:MEDIUM,H,2.0,0.0,2.0,0,1,1,0,False,False,2024-11,strong_fav (1.5-2.0),medium (5-7),low (<4),HOME_FAVORITE,mid
2. Bundesliga,2024,2024-11-22,Paderborn,Nurnberg,1.91,3.75,3.75,4.88,4.57,Draw,MEDIUM,0.4542,0.5432,0.0026,unclear,unclear,False,False,False,,10,10,1.5,1.5,0.6,0.5,0.6,0.5,walk_forward,2024-11-22,2024-11-22,108,2,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,bundesliga2_goals_volatile,LOW,2.Bundesliga combines goals and volatility. AVOID is the strongest subtype (86.7%). UNDER_35 is suppressed due to higher-scoring nature. BTTS_OVER acceptable cautiously; BOTH_OVER25_BTTS unreliable.,,"DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","UNDER_35, BOTH_OVER25_BTTS",OBSERVE_ONLY,20,Market type is OBSERVE_ONLY — insufficient signal for classification.,observe_only_type,H,3.0,2.0,5.0,1,0,0,1,,,2024-11,strong_fav (1.5-2.0),low (3-5),medium (4-6),HOME_FAVORITE,mid
2. Bundesliga,2024,2024-11-22,Preußen Münster,FC Koln,4.33,3.9,1.73,6.0,4.69,Home,MEDIUM,0.7415,0.2284,0.03,unclear,BTTS YES likely,False,True,False,,10,10,1.0,1.7,0.5,0.7,0.7,0.6,walk_forward,2024-11-22,2024-11-22,108,2,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,bundesliga2_goals_volatile,MEDIUM,2.Bundesliga combines goals and volatility. AVOID is the strongest subtype (86.7%). UNDER_35 is suppressed due to higher-scoring nature. BTTS_OVER acceptable cautiously; BOTH_OVER25_BTTS unreliable.,,"DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","UNDER_35, BOTH_OVER25_BTTS",B_TIER,55,"Adjusted strength MEDIUM, no warning, subtype not suppressed.",strength:MEDIUM,A,0.0,1.0,1.0,0,1,1,0,False,False,2024-11,strong_fav (1.5-2.0),medium (5-7),medium (4-6),AWAY_FAVORITE,mid
2. Bundesliga,2024,2024-11-23,Hamburg,Schalke 04,1.62,4.1,5.0,6.15,5.0,Home,MEDIUM,0.8673,0.0974,0.0353,OVER likely,BTTS YES likely,False,True,False,,10,10,1.5,0.9,0.8,0.6,0.7,0.6,walk_forward,2024-11-23,2024-11-23,110,5,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,bundesliga2_goals_volatile,SUPPRESSED,2.Bundesliga combines goals and volatility. AVOID is the strongest subtype (86.7%). UNDER_35 is suppressed due to higher-scoring nature. BTTS_OVER acceptable cautiously; BOTH_OVER25_BTTS unreliable.,2.Bundesliga: UNDER_35/BOTH_OVER25_BTTS have poor evidence in this goals+volatile league.,"DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","UNDER_35, BOTH_OVER25_BTTS",HARD_NO_GO,5,Subtype BOTH_OVER25_BTTS has consistently poor walk-forward evidence across all leagues.,hard_nogo_subtype:BOTH_OVER25_BTTS,D,2.0,2.0,4.0,1,0,0,1,True,True,2024-11,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,mid
